Name,Age,Pos,GP,G,A,P,PIM,+/-,TOI,ES,PP,SH,ESG,PPG,SHG,GWG,OTG,ESA,PPA,SHA,GWA,OTA,ESP,PPP,SHP,GWP,OTP,PPP%,G/60,A/60,P/60,ESG/60,ESA/60,ESP/60,PPG/60,PPA/60,PPP/60,G/GP,A/GP,P/GP,SHOTS,SH%,HITS,BS,FOW,FOL,FO%
Nick Deslauriers,32,1,57,1,3,4,84,-6,499,494,4,0,1,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0.0,0.126,0.379,0.506,0.128,0.383,0.511,0.000,0.000,0.000,0.018,0.053,0.070,49,2.0,180,21,5,8,38.46
Wyatt Kaiser,21,0,23,0,4,4,20,1,1000,873,4,121,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0.0,0.000,0.626,0.626,0.000,0.717,0.717,0.000,0.000,0.000,0.000,0.174,0.174,10,0.0,17,29,0,0,0.00
William Lagesson,27,0,32,0,4,4,23,5,864,796,0,68,0,0,0,0,0,4,0,0,1,0,4,0,0,1,0,0.0,0.000,0.520,0.520,0.000,0.565,0.565,0.000,0.000,0.000,0.000,0.125,0.125,12,0.0,58,44,0,0,0.00
Derek Forbort,31,0,35,0,4,4,17,8,1067,885,1,180,0,0,0,0,0,4,0,0,1,0,4,0,0,1,0,0.0,0.000,0.385,0.385,0.000,0.465,0.465,0.000,0.000,0.000,0.000,0.114,0.114,22,0.0,68,65,0,0,0.00
Joel Hanley,32,0,36,0,4,4,23,1,836,810,2,22,0,0,0,0,0,4,0,0,3,0,4,0,0,3,0,0.0,0.000,0.478,0.478,0.000,0.493,0.493,0.000,0.000,0.000,0.000,0.111,0.111,13,0.0,46,42,0,0,0.00
Jansen Harkins,26,1,43,0,4,4,21,-4,492,477,8,5,0,0,0,0,0,4,0,0,2,0,4,0,0,2,0,0.0,0.000,0.681,0.681,0.000,0.701,0.701,0.000,0.000,0.000,0.000,0.093,0.093,36,0.0,73,12,2,0,100.00
Erik Johnson,35,0,54,3,0,3,24,-10,844,671,0,172,3,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0.0,0.237,0.000,0.237,0.298,0.000,0.298,0.000,0.000,0.000,0.056,0.000,0.056,45,6.7,110,77,0,0,0.00
Sheldon Rempal,28,1,9,2,1,3,4,-2,598,570,28,0,1,1,0,0,0,1,0,0,0,0,2,1,0,0,0,33.3,1.337,0.669,2.006,0.702,0.702,1.403,14.173,0.000,14.173,0.222,0.111,0.333,16,12.5,0,3,0,0,0.00
Ivan Miroshnichenko,19,1,10,2,1,3,4,-1,709,686,22,0,2,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0.0,1.015,0.508,1.523,1.048,0.524,1.573,0.000,0.000,0.000,0.200,0.100,0.300,17,11.8,22,1,0,1,0.00
Mitchell Stephens,26,1,23,2,1,3,4,2,543,480,1,60,2,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0.0,0.576,0.288,0.865,0.651,0.325,0.976,0.000,0.000,0.000,0.087,0.043,0.130,16,12.5,8,7,75,60,55.56
Zack MacEwen,27,1,24,2,1,3,50,-5,363,359,4,0,2,0,0,1,0,1,0,0,0,0,3,0,0,1,0,0.0,0.825,0.412,1.237,0.834,0.417,1.251,0.000,0.000,0.000,0.083,0.042,0.125,16,12.5,40,6,6,5,54.55
Brendan Lemieux,27,1,26,2,1,3,55,-2,461,461,0,0,2,0,0,1,0,1,0,0,0,0,3,0,0,1,0,0.0,0.600,0.300,0.899,0.600,0.300,0.900,0.000,0.000,0.000,0.077,0.038,0.115,20,10.0,60,4,4,9,30.77
Austin Watson,31,1,29,2,1,3,91,2,413,412,0,0,2,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0.0,0.600,0.300,0.901,0.601,0.301,0.902,0.000,0.000,0.000,0.069,0.034,0.103,15,13.3,75,15,0,2,0.00
James Hamblin,24,1,31,2,1,3,0,3,475,465,2,7,2,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0.0,0.488,0.244,0.733,0.499,0.249,0.748,0.000,0.000,0.000,0.065,0.032,0.097,18,11.1,14,21,81,79,50.63
Kurtis MacDermid,29,0,36,2,1,3,46,4,295,294,0,0,2,0,0,1,0,1,0,0,0,0,3,0,0,1,0,0.0,0.678,0.339,1.017,0.679,0.340,1.019,0.000,0.000,0.000,0.056,0.028,0.083,15,13.3,65,10,2,0,100.00
Rourke Chartier,27,1,37,2,1,3,14,-4,646,529,5,111,2,0,0,1,0,1,0,0,0,0,3,0,0,1,0,0.0,0.301,0.151,0.452,0.367,0.184,0.551,0.000,0.000,0.000,0.054,0.027,0.081,40,5.0,32,11,154,142,52.03
Tristan Luneau,19,0,7,1,2,3,4,1,1072,1063,8,0,1,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0.0,0.480,0.959,1.439,0.484,0.967,1.451,0.000,0.000,0.000,0.143,0.286,0.429,11,9.1,9,4,0,0,0.00
Anthony Richard,27,1,9,1,2,3,2,0,636,636,0,0,1,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0.0,0.628,1.257,1.885,0.628,1.257,1.885,0.000,0.000,0.000,0.111,0.222,0.333,6,16.7,25,5,0,1,0.00
Brendan Gaunce,29,1,11,1,2,3,4,-3,646,619,2,24,1,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0.0,0.507,1.013,1.520,0.529,1.057,1.586,0.000,0.000,0.000,0.091,0.182,0.273,13,7.7,21,2,31,31,50.00
Jakob Pelletier,22,1,13,1,2,3,2,1,556,550,5,0,1,0,0,1,0,2,0,0,2,0,3,0,0,3,0,0.0,0.498,0.996,1.494,0.503,1.005,1.508,0.000,0.000,0.000,0.077,0.154,0.231,9,11.1,10,3,4,4,50.00
Vince Hinostroza,29,1,14,1,2,3,4,-3,585,527,57,0,1,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0.0,0.440,0.879,1.319,0.487,0.975,1.462,0.000,0.000,0.000,0.071,0.143,0.214,27,3.7,11,7,4,6,40.00
Jonas Røndbjerg,24,1,18,1,2,3,0,2,660,596,0,63,1,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0.0,0.303,0.606,0.908,0.335,0.671,1.006,0.000,0.000,0.000,0.056,0.111,0.167,21,4.8,5,9,0,1,0.00
Alexander Alexeyev,24,0,23,1,2,3,6,-5,783,739,4,39,1,0,0,0,0,2,0,0,1,0,3,0,0,1,0,0.0,0.200,0.399,0.599,0.212,0.423,0.635,0.000,0.000,0.000,0.043,0.087,0.130,10,10.0,20,38,0,0,0.00
Brock McGinn,29,1,24,1,2,3,4,-5,664,582,3,78,1,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0.0,0.226,0.451,0.677,0.257,0.515,0.772,0.000,0.000,0.000,0.042,0.083,0.125,24,4.2,37,11,5,7,41.67
Steven Lorentz,27,1,29,1,2,3,6,-7,507,483,2,21,1,0,0,1,0,2,0,0,1,0,3,0,0,2,0,0.0,0.245,0.490,0.734,0.257,0.513,0.770,0.000,0.000,0.000,0.034,0.069,0.103,22,4.6,44,10,49,52,48.51
Samuel Bolduc,23,0,33,1,2,3,6,-5,776,755,12,8,1,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0.0,0.140,0.281,0.421,0.144,0.289,0.433,0.000,0.000,0.000,0.030,0.061,0.091,29,3.5,43,36,0,0,0.00
Brayden Pachal,24,0,35,1,2,3,39,1,881,819,1,61,1,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0.0,0.117,0.233,0.350,0.126,0.251,0.377,0.000,0.000,0.000,0.029,0.057,0.086,36,2.8,101,47,0,0,0.00
Marc Del Gaizo,24,0,5,0,3,3,2,2,982,887,11,82,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0.0,0.000,2.200,2.200,0.000,2.434,2.434,0.000,0.000,0.000,0.000,0.600,0.600,3,0.0,9,7,0,0,0.00
Olle Lycksell,24,1,9,0,3,3,6,-1,587,549,37,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0.0,0.000,2.044,2.044,0.000,2.184,2.184,0.000,0.000,0.000,0.000,0.333,0.333,13,0.0,1,3,1,3,25.00
Liam Foudy,23,1,13,0,3,3,2,-2,598,592,4,1,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0.0,0.000,1.388,1.388,0.000,1.401,1.401,0.000,0.000,0.000,0.000,0.231,0.231,7,0.0,8,4,0,0,0.00
Emil Martinsen Lilleberg,22,0,23,0,3,3,8,-14,948,903,1,43,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0.0,0.000,0.495,0.495,0.000,0.520,0.520,0.000,0.000,0.000,0.000,0.130,0.130,17,0.0,69,24,0,0,0.00
Louis Crevier,22,0,24,0,3,3,4,-16,941,875,5,60,0,0,0,0,0,3,0,0,1,0,3,0,0,1,0,0.0,0.000,0.478,0.478,0.000,0.514,0.514,0.000,0.000,0.000,0.000,0.125,0.125,18,0.0,30,50,0,0,0.00
Matt Kessel,23,0,25,0,3,3,8,-3,1028,1007,2,18,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0.0,0.000,0.420,0.420,0.000,0.429,0.429,0.000,0.000,0.000,0.000,0.120,0.120,20,0.0,24,51,0,0,0.00
Ross Johnston,29,1,54,0,3,3,106,-10,483,480,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0.0,0.000,0.414,0.414,0.000,0.417,0.417,0.000,0.000,0.000,0.000,0.056,0.056,37,0.0,98,24,2,2,50.00
Brandon Biro,25,1,5,2,0,2,0,0,650,619,0,31,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,2.213,0.000,2.213,2.325,0.000,2.325,0.000,0.000,0.000,0.400,0.000,0.400,2,100.0,0,2,11,12,47.83
Daniil Miromanov,26,1,9,2,0,2,0,-1,1168,985,179,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,0.685,0.000,0.685,0.812,0.000,0.812,0.000,0.000,0.000,0.222,0.000,0.222,21,9.5,2,14,0,0,0.00
Adam Edström,23,1,11,2,0,2,2,2,504,503,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,1.297,0.000,1.297,1.299,0.000,1.299,0.000,0.000,0.000,0.182,0.000,0.182,7,28.6,30,2,0,0,0.00
Vasily Ponomaryov,21,1,2,1,1,2,0,1,580,580,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0.0,3.101,3.101,6.202,3.101,3.101,6.202,0.000,0.000,0.000,0.500,0.500,1.000,1,100.0,0,1,5,4,55.56
Riley Tufte,25,1,5,1,1,2,2,-2,667,646,20,0,1,0,0,1,0,1,0,0,0,0,2,0,0,1,0,0.0,1.079,1.079,2.158,1.114,1.114,2.228,0.000,0.000,0.000,0.200,0.200,0.400,7,14.3,8,2,1,1,50.00
Angus Crookshank,24,1,7,1,1,2,4,-1,529,525,4,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0.0,0.971,0.971,1.942,0.979,0.979,1.958,0.000,0.000,0.000,0.143,0.143,0.286,7,14.3,15,3,0,0,0.00
Matthew Rempe,21,1,10,1,1,2,54,3,338,334,3,0,1,0,0,1,0,1,0,0,0,0,2,0,0,1,0,0.0,1.063,1.063,2.125,1.075,1.075,2.150,0.000,0.000,0.000,0.100,0.100,0.200,8,12.5,30,3,3,3,50.00
Justin Brazeau,25,1,12,1,1,2,2,2,681,656,24,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0.0,0.440,0.440,0.881,0.457,0.457,0.913,0.000,0.000,0.000,0.083,0.083,0.167,17,5.9,26,9,3,7,30.00
Zachary Bolduc,20,1,12,1,1,2,2,-3,637,624,13,0,1,0,0,0,0,1,0,0,1,0,2,0,0,1,0,0.0,0.470,0.470,0.941,0.481,0.481,0.961,0.000,0.000,0.000,0.083,0.083,0.167,14,7.1,7,4,1,0,100.00
Maxwell Willman,28,1,13,1,1,2,2,1,547,546,0,0,1,0,0,0,0,1,0,0,1,0,2,0,0,1,0,0.0,0.506,0.506,1.012,0.507,0.507,1.013,0.000,0.000,0.000,0.077,0.077,0.154,14,7.1,16,4,1,3,25.00
Denis Guryanov,26,1,17,1,1,2,0,4,747,690,57,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0.0,0.283,0.283,0.566,0.307,0.307,0.614,0.000,0.000,0.000,0.059,0.059,0.118,23,4.4,14,6,0,0,0.00
Uvis Balinskis,27,0,18,1,1,2,6,0,817,793,8,16,1,0,0,0,0,1,0,0,1,0,2,0,0,1,0,0.0,0.245,0.245,0.489,0.252,0.252,0.504,0.000,0.000,0.000,0.056,0.056,0.111,18,5.6,26,13,0,0,0.00
Tyler Tucker,23,0,18,1,1,2,27,3,736,721,1,12,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0.0,0.272,0.272,0.543,0.277,0.277,0.554,0.000,0.000,0.000,0.056,0.056,0.111,11,9.1,41,20,0,0,0.00
Adam Erne,28,1,23,1,1,2,9,2,466,450,4,11,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0.0,0.335,0.335,0.670,0.347,0.347,0.695,0.000,0.000,0.000,0.043,0.043,0.087,13,7.7,67,5,4,5,44.44
Jake Lucchini,28,1,27,1,1,2,13,-3,544,529,0,15,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0.0,0.245,0.245,0.489,0.252,0.252,0.503,0.000,0.000,0.000,0.037,0.037,0.074,15,6.7,16,7,27,28,49.09
Kirby Dach,22,1,2,0,2,2,0,2,781,568,205,7,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0.0,0.000,4.609,4.609,0.000,6.338,6.338,0.000,0.000,0.000,0.000,1.000,1.000,3,0.0,3,0,3,5,37.50
Milan Lucic,35,1,4,0,2,2,2,-1,718,691,26,0,0,0,0,0,0,2,0,0,1,0,2,0,0,1,0,0.0,0.000,2.506,2.506,0.000,2.602,2.602,0.000,0.000,0.000,0.000,0.500,0.500,1,0.0,12,2,0,0,0.00
Viktor Arvidsson,30,1,4,0,2,2,4,1,764,632,130,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,50.0,0.000,2.356,2.356,0.000,1.423,1.423,0.000,6.923,6.923,0.000,0.500,0.500,12,0.0,1,4,2,2,50.00
Nic Petan,28,1,6,0,2,2,2,-2,650,589,60,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,50.0,0.000,1.846,1.846,0.000,1.017,1.017,0.000,9.972,9.972,0.000,0.333,0.333,11,0.0,5,1,2,3,40.00
Ilya Solovyov,23,0,6,0,2,2,4,-3,898,845,2,50,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.0,0.000,1.336,1.336,0.000,0.709,0.709,0.000,0.000,0.000,0.000,0.333,0.333,5,0.0,8,9,0,0,0.00
Matthew Highmore,27,1,7,0,2,2,0,0,462,388,1,73,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0.0,0.000,2.224,2.224,0.000,2.650,2.650,0.000,0.000,0.000,0.000,0.286,0.286,1,0.0,3,4,2,2,50.00
Cole Koepke,25,1,9,0,2,2,0,0,402,401,0,0,0,0,0,0,0,2,0,0,1,0,2,0,0,1,0,0.0,0.000,1.989,1.989,0.000,1.991,1.991,0.000,0.000,0.000,0.000,0.222,0.222,9,0.0,23,1,0,0,0.00
Santeri Hatakka,22,0,9,0,2,2,2,6,942,825,0,116,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0.0,0.000,0.849,0.849,0.000,0.969,0.969,0.000,0.000,0.000,0.000,0.222,0.222,10,0.0,10,12,0,0,0.00
Olen Zellweger,20,0,12,0,2,2,0,-3,1136,1018,101,17,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,50.0,0.000,0.528,0.528,0.000,0.295,0.295,0.000,2.968,2.968,0.000,0.167,0.167,15,0.0,6,16,0,0,0.00
Ian Mitchell,24,0,13,0,2,2,10,6,918,880,2,36,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0.0,0.000,0.603,0.603,0.000,0.629,0.629,0.000,0.000,0.000,0.000,0.154,0.154,11,0.0,3,13,0,0,0.00
Max Crozier,23,0,13,0,2,2,7,-2,776,772,0,3,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0.0,0.000,0.714,0.714,0.000,0.717,0.717,0.000,0.000,0.000,0.000,0.154,0.154,13,0.0,16,11,0,0,0.00
Matthew Benning,29,0,14,0,2,2,14,-5,1108,936,0,171,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0.0,0.000,0.464,0.464,0.000,0.549,0.549,0.000,0.000,0.000,0.000,0.143,0.143,13,0.0,19,29,0,0,0.00
Jordan Oesterle,31,0,22,0,2,2,4,-6,811,793,0,17,0,0,0,0,0,2,0,0,1,0,2,0,0,1,0,0.0,0.000,0.404,0.404,0.000,0.412,0.412,0.000,0.000,0.000,0.000,0.091,0.091,18,0.0,22,33,0,0,0.00
Benoit-Olivier Groulx,23,1,39,0,2,2,20,-6,750,655,13,81,0,0,0,0,0,2,0,0,1,1,2,0,0,1,1,0.0,0.000,0.246,0.246,0.000,0.282,0.282,0.000,0.000,0.000,0.000,0.051,0.051,31,0.0,82,28,101,122,45.29
Marc McLaughlin,24,1,1,1,0,1,0,1,759,670,0,89,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,4.743,0.000,4.743,5.373,0.000,5.373,0.000,0.000,0.000,1.000,0.000,1.000,2,50.0,4,1,1,3,25.00
Jean-Luc Foudy,21,1,1,1,0,1,0,1,654,654,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,5.505,0.000,5.505,5.505,0.000,5.505,0.000,0.000,0.000,1.000,0.000,1.000,2,50.0,0,0,0,0,0.00
Justin Dowling,33,1,2,1,0,1,0,-2,631,628,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,2.850,0.000,2.850,2.866,0.000,2.866,0.000,0.000,0.000,0.500,0.000,0.500,3,33.3,1,1,4,9,30.77
Brandon Gignac,26,1,7,1,0,1,0,-3,698,556,41,100,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.736,0.000,0.736,0.924,0.000,0.924,0.000,0.000,0.000,0.143,0.000,0.143,7,14.3,5,7,24,29,45.28
Jason Polin,24,1,7,1,0,1,2,1,445,440,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.155,0.000,1.155,1.168,0.000,1.168,0.000,0.000,0.000,0.143,0.000,0.143,6,16.7,14,1,1,1,50.00
Samuel Fagemo,23,1,8,1,0,1,0,-1,551,476,75,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,100.0,0.817,0.000,0.817,0.000,0.000,0.000,6.000,0.000,6.000,0.125,0.000,0.125,13,7.7,5,3,0,1,0.00
Spencer Stastney,23,0,10,1,0,1,4,7,945,847,6,91,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.0,0.381,0.000,0.381,0.425,0.000,0.425,0.000,0.000,0.000,0.100,0.000,0.100,6,16.7,2,16,0,0,0.00
Jesse Puljujärvi,25,1,11,1,0,1,2,-1,614,610,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.532,0.000,0.532,0.537,0.000,0.537,0.000,0.000,0.000,0.091,0.000,0.091,16,6.3,24,3,0,2,0.00
Johnny Gruden,23,1,11,1,0,1,0,-2,529,447,0,81,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.618,0.000,0.618,0.731,0.000,0.731,0.000,0.000,0.000,0.091,0.000,0.091,8,12.5,30,4,4,7,36.36
Jack Studnicka,24,1,14,1,0,1,2,-4,645,618,10,16,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.398,0.000,0.398,0.416,0.000,0.416,0.000,0.000,0.000,0.071,0.000,0.071,11,9.1,21,5,35,62,36.08
Ben Meyers,25,1,14,1,0,1,0,-6,666,631,0,34,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.386,0.000,0.386,0.407,0.000,0.407,0.000,0.000,0.000,0.071,0.000,0.071,11,9.1,20,0,22,26,45.83
Jacob Moverare,25,0,15,1,0,1,6,0,803,744,1,58,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.299,0.000,0.299,0.323,0.000,0.323,0.000,0.000,0.000,0.067,0.000,0.067,10,10.0,10,21,0,0,0.00
Kevin Rooney,30,1,18,1,0,1,0,-6,665,511,8,145,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.301,0.000,0.301,0.391,0.000,0.391,0.000,0.000,0.000,0.056,0.000,0.056,13,7.7,35,18,51,59,46.36
Waltteri Merelä,25,1,19,1,0,1,4,2,588,539,0,49,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.322,0.000,0.322,0.351,0.000,0.351,0.000,0.000,0.000,0.053,0.000,0.053,17,5.9,32,6,1,3,25.00
Tomas Nosek,31,1,23,1,0,1,4,-7,584,491,3,89,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.268,0.000,0.268,0.318,0.000,0.318,0.000,0.000,0.000,0.043,0.000,0.043,19,5.3,26,9,51,54,48.57
Oskar Steen,25,1,34,1,0,1,4,-2,544,541,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.195,0.000,0.195,0.196,0.000,0.196,0.000,0.000,0.000,0.029,0.000,0.029,24,4.2,79,19,0,3,0.00
Kale Clague,25,0,2,0,1,1,2,0,612,612,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.000,2.941,2.941,0.000,2.941,2.941,0.000,0.000,0.000,0.000,0.500,0.500,1,0.0,0,0,0,0,0.00
Simon Edvinsson,20,0,2,0,1,1,2,0,878,817,0,61,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.000,2.049,2.049,0.000,2.202,2.202,0.000,0.000,0.000,0.000,0.500,0.500,1,0.0,3,0,0,0,0.00
Daniil Gushchin,21,1,2,0,1,1,0,0,897,873,24,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.000,2.007,2.007,0.000,2.062,2.062,0.000,0.000,0.000,0.000,0.500,0.500,3,0.0,0,5,0,1,0.00
Lukas Cormier,21,0,2,0,1,1,0,1,1037,851,186,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,100.0,0.000,1.736,1.736,0.000,0.000,0.000,0.000,9.677,9.677,0.000,0.500,0.500,3,0.0,1,2,0,0,0.00
Shakir Mukhamadullin,21,0,3,0,1,1,4,0,1269,1186,79,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,100.0,0.000,0.945,0.945,0.000,0.000,0.000,0.000,15.063,15.063,0.000,0.333,0.333,5,0.0,5,11,0,0,0.00
Adam Beckman,22,1,3,0,1,1,0,0,686,686,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.000,1.749,1.749,0.000,1.749,1.749,0.000,0.000,0.000,0.000,0.333,0.333,1,0.0,4,2,0,0,0.00
Jacob Christiansen,24,0,4,0,1,1,2,3,950,950,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.000,0.947,0.947,0.000,0.947,0.947,0.000,0.000,0.000,0.000,0.250,0.250,1,0.0,3,8,0,0,0.00
Callan Foote,25,0,4,0,1,1,16,3,886,813,0,71,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0.0,0.000,1.016,1.016,0.000,1.106,1.106,0.000,0.000,0.000,0.000,0.250,0.250,0,0.00,3,9,0,0,0.00
Tyler Kleven,21,0,5,0,1,1,0,1,661,604,14,43,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.000,1.089,1.089,0.000,1.192,1.192,0.000,0.000,0.000,0.000,0.200,0.200,2,0.0,2,4,0,0,0.00
Logan Couture,34,1,6,0,1,1,4,0,1125,838,158,128,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.000,0.533,0.533,0.000,0.716,0.716,0.000,0.000,0.000,0.000,0.167,0.167,7,0.0,8,8,46,50,47.92
Calle Rosén,29,0,6,0,1,1,2,-1,759,752,2,4,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0.0,0.000,0.790,0.790,0.000,0.797,0.797,0.000,0.000,0.000,0.000,0.167,0.167,5,0.0,2,7,0,0,0.00
Lucas Johansen,26,0,6,0,1,1,4,1,856,831,2,22,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.000,0.701,0.701,0.000,0.722,0.722,0.000,0.000,0.000,0.000,0.167,0.167,4,0.0,1,7,0,0,0.00
Hardy Häman Aktell,25,0,6,0,1,1,2,-2,637,633,0,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.000,0.941,0.941,0.000,0.947,0.947,0.000,0.000,0.000,0.000,0.167,0.167,5,0.0,11,5,0,0,0.00
Maxime Lajoie,26,0,7,0,1,1,0,1,763,724,23,14,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,100.0,0.000,0.674,0.674,0.000,0.000,0.000,0.000,21.687,21.687,0.000,0.143,0.143,1,0.0,12,7,0,0,0.00
Roby Järventie,21,1,7,0,1,1,4,-5,451,451,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.000,1.140,1.140,0.000,1.140,1.140,0.000,0.000,0.000,0.000,0.143,0.143,5,0.0,5,6,11,24,31.43
Nicklas Bäckström,36,1,8,0,1,1,2,-3,873,739,130,3,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0.0,0.000,0.515,0.515,0.000,0.609,0.609,0.000,0.000,0.000,0.000,0.125,0.125,12,0.0,2,5,44,40,52.38
Mason Shaw,25,1,8,0,1,1,20,-1,456,456,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.000,0.987,0.987,0.000,0.987,0.987,0.000,0.000,0.000,0.000,0.125,0.125,9,0.0,11,1,4,1,80.00
MacKenzie MacEachern,29,1,8,0,1,1,0,-1,472,471,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.000,0.953,0.953,0.000,0.954,0.954,0.000,0.000,0.000,0.000,0.125,0.125,4,0.0,10,2,0,0,0.00
Chris Wagner,32,1,9,0,1,1,5,2,466,443,0,22,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.000,0.858,0.858,0.000,0.902,0.902,0.000,0.000,0.000,0.000,0.111,0.111,10,0.0,23,3,24,17,58.54
Nikolai Knyzhov,25,0,10,0,1,1,6,-6,1058,949,40,69,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.000,0.340,0.340,0.000,0.379,0.379,0.000,0.000,0.000,0.000,0.100,0.100,6,0.0,13,17,0,0,0.00
Milos Kelemen,24,1,10,0,1,1,0,-2,460,460,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.000,0.781,0.781,0.000,0.781,0.781,0.000,0.000,0.000,0.000,0.100,0.100,5,0.0,20,3,1,3,25.00
Patrick Brown,31,1,11,0,1,1,2,-3,529,474,0,54,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0.0,0.000,0.618,0.618,0.000,0.690,0.690,0.000,0.000,0.000,0.000,0.091,0.091,7,0.0,25,3,15,18,45.45
Jiri Smejkal,27,1,12,0,1,1,0,-2,535,446,83,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.000,0.561,0.561,0.000,0.671,0.671,0.000,0.000,0.000,0.000,0.083,0.083,7,0.0,18,8,2,3,40.00
Daemon Hunt,21,0,12,0,1,1,0,-1,690,614,26,49,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.000,0.435,0.435,0.000,0.488,0.488,0.000,0.000,0.000,0.000,0.083,0.083,7,0.0,8,17,0,0,0.00
