Name,Age,Pos,GP,G,A,P,PIM,+/-,TOI,ES,PP,SH,ESG,PPG,SHG,GWG,OTG,ESA,PPA,SHA,GWA,OTA,ESP,PPP,SHP,GWP,OTP,PPP%,G/60,A/60,P/60,ESG/60,ESA/60,ESP/60,PPG/60,PPA/60,PPP/60,G/GP,A/GP,P/GP,SHOTS,SH%,HITS,BS,FOW,FOL,FO%
Samuel Walker,24,1,2,0,0,0,0,-2,605,600,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0.0,2,0,0,1,0.00
Linus Karlsson,24,1,2,0,0,0,0,1,659,589,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3,0.0,2,1,2,5,28.57
Ilya Solovyov,23,0,2,0,0,0,2,-3,995,934,7,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0.0,2,1,0,0,0.00
Sam Malinski,25,0,2,0,0,0,0,1,905,879,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0.0,2,2,0,0,0.00
Grant Hutton,28,0,2,0,0,0,0,1,526,517,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00,4,1,0,0,0.00
Jacob Bryson,26,0,3,0,0,0,0,-1,566,566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00,2,6,0,0,0.00
Justin Sourdif,21,1,3,0,0,0,0,0,530,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2,0.0,5,2,0,0,0.00
Matthew Samoskevich,21,1,3,0,0,0,0,-2,754,663,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5,0.0,1,2,0,1,0.00
Akito Hirose,24,0,3,0,0,0,0,1,726,662,49,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00,3,5,0,0,0.00
Shane Wright,19,1,3,0,0,0,0,-1,587,520,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0.0,1,3,8,3,72.73
Ryan Winterton,20,1,3,0,0,0,0,-1,492,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0.0,1,1,0,0,0.00
Robert Bortuzzo,34,0,4,0,0,0,7,2,623,559,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0.0,4,3,0,0,0.00
Alexander Nylander,25,1,4,0,0,0,0,0,846,709,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7,0.0,2,3,3,0,100.00
Logan Stanley,25,0,4,0,0,0,4,1,743,721,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3,0.0,4,6,0,0,0.00
Dryden Hunt,28,1,4,0,0,0,0,-3,764,697,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10,0.0,4,0,0,0,0.00
Emil Andrae,21,0,4,0,0,0,0,-1,780,776,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.00,2,6,0,0,0.00
Isak Rosén,20,1,4,0,0,0,0,-3,575,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3,0.0,0,1,0,3,0.00
Nikolas Matinpalo,25,0,4,0,0,0,0,1,420,410,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2,0.0,2,2,0,0,0.00
Fraser Minten,19,1,4,0,0,0,2,0,686,658,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3,0.0,3,1,18,19,48.65
Mike Reilly,30,0,5,0,0,0,4,-5,730,679,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14,0.0,2,4,0,0,0.00
Daemon Hunt,21,0,5,0,0,0,0,0,516,514,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3,0.0,2,8,0,0,0.00
Lukas Rousek,24,1,5,0,0,0,0,-2,673,664,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0.0,1,3,0,0,0.00
Luke Schenn,34,0,6,0,0,0,5,-3,819,750,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3,0.0,21,8,0,0,0.00
Tomas Nosek,31,1,6,0,0,0,0,-2,561,428,5,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4,0.0,4,3,1,6,14.29
Joel Hanley,32,0,6,0,0,0,0,-1,764,751,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2,0.0,6,4,0,0,0.00
Jordan Oesterle,31,0,6,0,0,0,0,-3,769,763,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5,0.0,4,8,0,0,0.00
Jacob Peterson,24,1,6,0,0,0,2,-3,795,684,28,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3,0.0,5,5,15,33,31.25
Raphael Lavoie,23,1,6,0,0,0,0,-2,455,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3,0.0,10,1,0,2,0.00
Milos Kelemen,24,1,6,0,0,0,0,-1,470,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2,0.0,9,2,1,2,33.33
William Lockwood,25,1,7,0,0,0,0,0,446,437,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8,0.0,11,1,1,0,100.00
Pontus Holmberg,24,1,7,0,0,0,4,-2,524,509,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5,0.0,3,4,15,22,40.54
Joel Edmundson,30,0,8,0,0,0,2,-3,949,851,7,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0.0,8,10,0,0,0.00
Axel Jonsson Fjällby,25,1,8,0,0,0,0,0,435,406,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5,0.0,12,2,1,0,100.00
Nikita Alexandrov,23,1,8,0,0,0,2,0,461,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3,0.0,12,4,13,21,38.24
Jansen Harkins,26,1,9,0,0,0,4,-1,544,507,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9,0.0,15,4,0,0,0.00
Simon Benoit,25,0,9,0,0,0,2,1,847,740,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7,0.0,23,15,0,0,0.00
Mark Kastelic,24,1,9,0,0,0,21,-2,415,404,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8,0.0,8,3,28,13,68.29
Marc Staal,36,0,10,0,0,0,6,-2,843,761,2,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3,0.0,9,13,0,0,0.00
Philip Broberg,22,0,10,0,0,0,0,-2,631,549,13,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4,0.0,3,7,0,0,0.00
Chris Tierney,29,1,12,0,0,0,2,-4,487,461,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,0.0,5,1,32,23,58.18
Samuel Bolduc,23,0,13,0,0,0,2,-5,635,629,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10,0.0,11,10,0,0,0.00
Marc-Edouard Vlasic,36,0,14,0,0,0,4,-8,844,756,1,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10,0.0,6,20,0,0,0.00
Waltteri Merelä,25,1,14,0,0,0,4,-1,634,567,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16,0.0,18,3,0,1,0.00
Ryan Shea,26,0,20,0,0,0,2,-1,744,697,3,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13,0.0,10,13,0,0,0.00
